"simulation_id","seed","dgp","cv_method","cv_mse","test_mse","estimation_error","squared_estimation_error","absolute_estimation_error","runtime_seconds","n_train","n_test","n_validation_predictions","k","h","success","error_message"
125,20385816,"AR(1)","rolling_origin",0.979792470383119,0.886059354960743,0.0937331154223767,0.0087858969267846,0.0937331154223767,0.015449047088623,154,66,77,5,NA,TRUE,""
126,20386816,"AR(1)","kfold",1.00092679082829,1.02322364375364,-0.0222968529253593,0.000497149650375105,0.0222968529253593,0.0226929187774658,154,66,154,5,NA,TRUE,""
126,20386816,"AR(1)","blocked",1.02218688163716,1.02322364375364,-0.00103676211648218,1.07487568617261e-06,0.00103676211648218,0.0177741050720215,154,66,154,5,NA,TRUE,""
126,20386816,"AR(1)","hblock",1.03475873642724,1.02322364375364,0.0115350926735931,0.000133058362988381,0.0115350926735931,0.0285649299621582,154,66,154,5,5,TRUE,""
126,20386816,"AR(1)","rolling_origin",1.00868381915601,1.02322364375364,-0.0145398245976385,0.000211406499330093,0.0145398245976385,0.0298500061035156,154,66,77,5,NA,TRUE,""
127,20387816,"AR(1)","kfold",1.0913291663007,1.20757050953819,-0.116241343237492,0.0135120498776565,0.116241343237492,0.0146110057830811,154,66,154,5,NA,TRUE,""
127,20387816,"AR(1)","blocked",1.12271356871389,1.20757050953819,-0.0848569408243003,0.0072007004060588,0.0848569408243003,0.0150010585784912,154,66,154,5,NA,TRUE,""
127,20387816,"AR(1)","hblock",1.13524195909312,1.20757050953819,-0.0723285504450775,0.00523141920948612,0.0723285504450775,0.0188429355621338,154,66,154,5,5,TRUE,""
127,20387816,"AR(1)","rolling_origin",1.34385403469954,1.20757050953819,0.136283525161344,0.0185731992304026,0.136283525161344,0.0133521556854248,154,66,77,5,NA,TRUE,""
128,20388816,"AR(1)","kfold",1.09474971467938,0.803674190391631,0.291075524287745,0.0847249608393857,0.291075524287745,0.0139961242675781,154,66,154,5,NA,TRUE,""
128,20388816,"AR(1)","blocked",1.10522154627362,0.803674190391631,0.301547355881987,0.0909308078394178,0.301547355881987,0.0286450386047363,154,66,154,5,NA,TRUE,""
128,20388816,"AR(1)","hblock",1.11216945104591,0.803674190391631,0.308495260654278,0.0951693258461509,0.308495260654278,0.0750579833984375,154,66,154,5,5,TRUE,""
128,20388816,"AR(1)","rolling_origin",1.08929604849034,0.803674190391631,0.285621858098712,0.0815798458237607,0.285621858098712,0.025407075881958,154,66,77,5,NA,TRUE,""
129,20389816,"AR(1)","kfold",1.2268774448815,1.1416966798022,0.0851807650793086,0.00725576273949636,0.0851807650793086,0.0545570850372314,154,66,154,5,NA,TRUE,""
129,20389816,"AR(1)","blocked",1.109054947831,1.1416966798022,-0.0326417319711976,0.0010654826660795,0.0326417319711976,0.0251259803771973,154,66,154,5,NA,TRUE,""
129,20389816,"AR(1)","hblock",1.10853330706566,1.1416966798022,-0.033163372736531,0.00109980929126209,0.033163372736531,0.0294368267059326,154,66,154,5,5,TRUE,""
129,20389816,"AR(1)","rolling_origin",1.11116654073322,1.1416966798022,-0.0305301390689781,0.00093208939157114,0.0305301390689781,0.0169529914855957,154,66,77,5,NA,TRUE,""
130,20390816,"AR(1)","kfold",1.06541695818013,1.31805902755776,-0.252642069377621,0.0638280152194069,0.252642069377621,0.0201630592346191,154,66,154,5,NA,TRUE,""
130,20390816,"AR(1)","blocked",0.997047700232139,1.31805902755776,-0.321011327325617,0.103048272271355,0.321011327325617,0.0189049243927002,154,66,154,5,NA,TRUE,""
130,20390816,"AR(1)","hblock",0.99563406635747,1.31805902755776,-0.322424961200285,0.103957855605005,0.322424961200285,0.0157539844512939,154,66,154,5,5,TRUE,""
130,20390816,"AR(1)","rolling_origin",0.909013883507793,1.31805902755776,-0.409045144049963,0.167317929870855,0.409045144049963,0.0204799175262451,154,66,77,5,NA,TRUE,""
131,20391816,"AR(1)","kfold",1.09704333969652,0.703523445365846,0.393519894330678,0.154857907234028,0.393519894330678,0.0241401195526123,154,66,154,5,NA,TRUE,""
131,20391816,"AR(1)","blocked",1.11006785321976,0.703523445365846,0.406544407853918,0.165278355557293,0.406544407853918,0.0264561176300049,154,66,154,5,NA,TRUE,""
131,20391816,"AR(1)","hblock",1.12239962750563,0.703523445365846,0.418876182139784,0.175457255964002,0.418876182139784,0.0241889953613281,154,66,154,5,5,TRUE,""
131,20391816,"AR(1)","rolling_origin",1.09757742347794,0.703523445365846,0.394053978112091,0.155278537665964,0.394053978112091,0.0353050231933594,154,66,77,5,NA,TRUE,""
132,20392816,"AR(1)","kfold",0.836447174534278,0.938718065603578,-0.1022708910693,0.0104593351601086,0.1022708910693,0.0318830013275146,154,66,154,5,NA,TRUE,""
132,20392816,"AR(1)","blocked",0.85337928311592,0.938718065603578,-0.0853387824876577,0.00728270779647575,0.0853387824876577,0.0200579166412354,154,66,154,5,NA,TRUE,""
132,20392816,"AR(1)","hblock",0.836332218843604,0.938718065603578,-0.102385846759974,0.0104828616167569,0.102385846759974,0.0333349704742432,154,66,154,5,5,TRUE,""
132,20392816,"AR(1)","rolling_origin",0.849199564979932,0.938718065603578,-0.0895185006236459,0.00801356195390568,0.0895185006236459,0.0307259559631348,154,66,77,5,NA,TRUE,""
133,20393816,"AR(1)","kfold",1.25115549671188,1.06887697831023,0.182278518401654,0.0332254582707022,0.182278518401654,0.0292849540710449,154,66,154,5,NA,TRUE,""
133,20393816,"AR(1)","blocked",1.12423567777393,1.06887697831023,0.0553586994637054,0.00306458560631286,0.0553586994637054,0.0303599834442139,154,66,154,5,NA,TRUE,""
133,20393816,"AR(1)","hblock",1.14670699480714,1.06887697831023,0.0778300164969123,0.00605751146790965,0.0778300164969123,0.026508092880249,154,66,154,5,5,TRUE,""
133,20393816,"AR(1)","rolling_origin",1.1471345801737,1.06887697831023,0.0782576018634726,0.0061242522494218,0.0782576018634726,0.0301659107208252,154,66,77,5,NA,TRUE,""
134,20394816,"AR(1)","kfold",1.13086186191479,1.19596797777829,-0.0651061158635016,0.00423880632283169,0.0651061158635016,0.0299282073974609,154,66,154,5,NA,TRUE,""
134,20394816,"AR(1)","blocked",1.08734662412437,1.19596797777829,-0.10862135365392,0.0117985984696099,0.10862135365392,0.0301291942596436,154,66,154,5,NA,TRUE,""
134,20394816,"AR(1)","hblock",1.08760889866014,1.19596797777829,-0.108359079118152,0.0117416900273339,0.108359079118152,0.0289387702941895,154,66,154,5,5,TRUE,""
134,20394816,"AR(1)","rolling_origin",1.18642643138044,1.19596797777829,-0.00954154639784965,9.10411076623177e-05,0.00954154639784965,0.0270628929138184,154,66,77,5,NA,TRUE,""
135,20395816,"AR(1)","kfold",1.20369854348872,0.856026144497185,0.347672398991532,0.120876097020527,0.347672398991532,0.0132532119750977,154,66,154,5,NA,TRUE,""
135,20395816,"AR(1)","blocked",1.11938327298032,0.856026144497185,0.263357128483134,0.0693569771228821,0.263357128483134,0.0321760177612305,154,66,154,5,NA,TRUE,""
135,20395816,"AR(1)","hblock",1.10397196229289,0.856026144497185,0.247945817795706,0.0614771285623815,0.247945817795706,0.0314888954162598,154,66,154,5,5,TRUE,""
135,20395816,"AR(1)","rolling_origin",1.21017149347425,0.856026144497185,0.354145348977068,0.125418928202089,0.354145348977068,0.029249906539917,154,66,77,5,NA,TRUE,""
136,20396816,"AR(1)","kfold",1.08852028528524,1.15087561591894,-0.0623553306337041,0.00388818725843856,0.0623553306337041,0.0243570804595947,154,66,154,5,NA,TRUE,""
136,20396816,"AR(1)","blocked",1.19021362077011,1.15087561591894,0.0393380048511633,0.00154747862567015,0.0393380048511633,0.0156118869781494,154,66,154,5,NA,TRUE,""
136,20396816,"AR(1)","hblock",1.23679869990333,1.15087561591894,0.0859230839843856,0.00738277636138779,0.0859230839843856,0.0164940357208252,154,66,154,5,5,TRUE,""
136,20396816,"AR(1)","rolling_origin",0.986812251327644,1.15087561591894,-0.164063364591301,0.0269167876010182,0.164063364591301,0.0178380012512207,154,66,77,5,NA,TRUE,""
137,20397816,"AR(1)","kfold",1.25952286833258,0.807123353502349,0.452399514830236,0.204665321018633,0.452399514830236,0.0152270793914795,154,66,154,5,NA,TRUE,""
137,20397816,"AR(1)","blocked",1.32541090854159,0.807123353502349,0.518287555039239,0.268621989708552,0.518287555039239,0.0147299766540527,154,66,154,5,NA,TRUE,""
137,20397816,"AR(1)","hblock",1.30840154380572,0.807123353502349,0.50127819030337,0.251279824073821,0.50127819030337,0.0239119529724121,154,66,154,5,5,TRUE,""
137,20397816,"AR(1)","rolling_origin",1.47615904225997,0.807123353502349,0.669035688757626,0.447608752831391,0.669035688757626,0.0151290893554688,154,66,77,5,NA,TRUE,""
138,20398816,"AR(1)","kfold",1.02522048423745,0.99142372313558,0.0337967611018655,0.00114222106097657,0.0337967611018655,0.0204441547393799,154,66,154,5,NA,TRUE,""
138,20398816,"AR(1)","blocked",1.00206410710141,0.99142372313558,0.0106403839658291,0.000113217770940273,0.0106403839658291,0.0212161540985107,154,66,154,5,NA,TRUE,""
138,20398816,"AR(1)","hblock",1.00995751464014,0.99142372313558,0.0185337915045558,0.000343501427534345,0.0185337915045558,0.0368549823760986,154,66,154,5,5,TRUE,""
138,20398816,"AR(1)","rolling_origin",1.15207517332133,0.99142372313558,0.160651450185745,0.0258088884467828,0.160651450185745,0.0278611183166504,154,66,77,5,NA,TRUE,""
139,20399816,"AR(1)","kfold",0.942372037025816,1.07226390155373,-0.129891864527918,0.0168718964705391,0.129891864527918,0.0310280323028564,154,66,154,5,NA,TRUE,""
139,20399816,"AR(1)","blocked",0.941072818649328,1.07226390155373,-0.131191082904406,0.0172111002336308,0.131191082904406,0.0298211574554443,154,66,154,5,NA,TRUE,""
139,20399816,"AR(1)","hblock",0.946001341735025,1.07226390155373,-0.126262559818709,0.0159422340119731,0.126262559818709,0.0315191745758057,154,66,154,5,5,TRUE,""
139,20399816,"AR(1)","rolling_origin",1.04809167452477,1.07226390155373,-0.0241722270289608,0.000584296559539624,0.0241722270289608,0.028677225112915,154,66,77,5,NA,TRUE,""
140,20400816,"AR(1)","kfold",1.14906264004303,1.2299995837778,-0.0809369437347682,0.00655078886112504,0.0809369437347682,0.028609037399292,154,66,154,5,NA,TRUE,""
140,20400816,"AR(1)","blocked",1.12238619184379,1.2299995837778,-0.10761339193401,0.0115806421235428,0.10761339193401,0.0300600528717041,154,66,154,5,NA,TRUE,""
140,20400816,"AR(1)","hblock",1.15207407974461,1.2299995837778,-0.0779255040331832,0.00607238417882565,0.0779255040331832,0.0332889556884766,154,66,154,5,5,TRUE,""
140,20400816,"AR(1)","rolling_origin",0.983976162423092,1.2299995837778,-0.246023421354705,0.0605275238550749,0.246023421354705,0.029141902923584,154,66,77,5,NA,TRUE,""
141,20401816,"AR(1)","kfold",1.03132126389961,0.940030626645168,0.0912906372544456,0.00833398045032278,0.0912906372544456,0.0263440608978271,154,66,154,5,NA,TRUE,""
141,20401816,"AR(1)","blocked",1.02535588886669,0.940030626645168,0.0853252622215249,0.00728040037317199,0.0853252622215249,0.0306239128112793,154,66,154,5,NA,TRUE,""
141,20401816,"AR(1)","hblock",1.03587450394112,0.940030626645168,0.0958438772959475,0.00918604881512063,0.0958438772959475,0.0299601554870605,154,66,154,5,5,TRUE,""
141,20401816,"AR(1)","rolling_origin",1.17218871922612,0.940030626645168,0.232158092580955,0.0538973799508273,0.232158092580955,0.0293059349060059,154,66,77,5,NA,TRUE,""
142,20402816,"AR(1)","kfold",1.1721233754492,0.961078306652695,0.211045068796502,0.0445400210633201,0.211045068796502,0.0271711349487305,154,66,154,5,NA,TRUE,""
142,20402816,"AR(1)","blocked",1.15734657415904,0.961078306652695,0.196268267506345,0.0385212328299421,0.196268267506345,0.0162100791931152,154,66,154,5,NA,TRUE,""
142,20402816,"AR(1)","hblock",1.16166052473144,0.961078306652695,0.200582218078747,0.0402332262093898,0.200582218078747,0.0178399085998535,154,66,154,5,5,TRUE,""
142,20402816,"AR(1)","rolling_origin",1.01888158316292,0.961078306652695,0.0578032765102264,0.00334121877531769,0.0578032765102264,0.0132989883422852,154,66,77,5,NA,TRUE,""
143,20403816,"AR(1)","kfold",0.982301972092158,1.11636990019859,-0.134067928106436,0.0179742093467526,0.134067928106436,0.0282919406890869,154,66,154,5,NA,TRUE,""
143,20403816,"AR(1)","blocked",0.922838026639767,1.11636990019859,-0.193531873558828,0.03745458608319,0.193531873558828,0.0306458473205566,154,66,154,5,NA,TRUE,""
143,20403816,"AR(1)","hblock",0.9209864274747,1.11636990019859,-0.195383472723894,0.0381747014136486,0.195383472723894,0.0297048091888428,154,66,154,5,5,TRUE,""
143,20403816,"AR(1)","rolling_origin",1.12503242453413,1.11636990019859,0.00866252433553782,7.5039327863785e-05,0.00866252433553782,0.0279948711395264,154,66,77,5,NA,TRUE,""
144,20404816,"AR(1)","kfold",1.35740012093425,0.842897171922474,0.514502949011775,0.264713284541813,0.514502949011775,0.0204110145568848,154,66,154,5,NA,TRUE,""
144,20404816,"AR(1)","blocked",1.38416119938225,0.842897171922474,0.541264027459774,0.292966747421975,0.541264027459774,0.0149910449981689,154,66,154,5,NA,TRUE,""
144,20404816,"AR(1)","hblock",1.39971462182779,0.842897171922474,0.556817449905311,0.310045672519054,0.556817449905311,0.0146620273590088,154,66,154,5,5,TRUE,""
144,20404816,"AR(1)","rolling_origin",1.27732533344863,0.842897171922474,0.434428161526155,0.188727827526995,0.434428161526155,0.0306670665740967,154,66,77,5,NA,TRUE,""
145,20405816,"AR(1)","kfold",0.937347540068162,0.99191807670559,-0.0545705366374286,0.00297794346889694,0.0545705366374286,0.0305080413818359,154,66,154,5,NA,TRUE,""
145,20405816,"AR(1)","blocked",0.909111152462008,0.99191807670559,-0.082806924243582,0.00685698670268234,0.082806924243582,0.0317940711975098,154,66,154,5,NA,TRUE,""
145,20405816,"AR(1)","hblock",0.921877221795794,0.99191807670559,-0.0700408549097965,0.00490572135649517,0.0700408549097965,0.0197219848632812,154,66,154,5,5,TRUE,""
145,20405816,"AR(1)","rolling_origin",0.926415195292866,0.99191807670559,-0.065502881412724,0.00429062747336938,0.065502881412724,0.0150060653686523,154,66,77,5,NA,TRUE,""
146,20406816,"AR(1)","kfold",0.892250070413311,1.37748543674707,-0.485235366333756,0.235453360741055,0.485235366333756,0.0296058654785156,154,66,154,5,NA,TRUE,""
146,20406816,"AR(1)","blocked",0.914369500242795,1.37748543674707,-0.463115936504273,0.21447637064423,0.463115936504273,0.0316588878631592,154,66,154,5,NA,TRUE,""
146,20406816,"AR(1)","hblock",0.913020768687488,1.37748543674707,-0.464464668059579,0.215727427875695,0.464464668059579,0.0208098888397217,154,66,154,5,5,TRUE,""
146,20406816,"AR(1)","rolling_origin",0.959095105255102,1.37748543674707,-0.418390331491966,0.175050469485957,0.418390331491966,0.0260398387908936,154,66,77,5,NA,TRUE,""
147,20407816,"AR(1)","kfold",0.801769324284623,1.25127169166953,-0.449502367384902,0.202052378284631,0.449502367384902,0.0177969932556152,154,66,154,5,NA,TRUE,""
147,20407816,"AR(1)","blocked",0.878499353803244,1.25127169166953,-0.372772337866281,0.138959215878293,0.372772337866281,0.0190889835357666,154,66,154,5,NA,TRUE,""
147,20407816,"AR(1)","hblock",0.890564510272176,1.25127169166953,-0.360707181397349,0.13010967071162,0.360707181397349,0.0236549377441406,154,66,154,5,5,TRUE,""
147,20407816,"AR(1)","rolling_origin",0.732088058987776,1.25127169166953,-0.519183632681749,0.269551644444617,0.519183632681749,0.0225470066070557,154,66,77,5,NA,TRUE,""
148,20408816,"AR(1)","kfold",0.965367308008654,1.36645450064622,-0.401087192637563,0.160870936097882,0.401087192637563,0.0131890773773193,154,66,154,5,NA,TRUE,""
148,20408816,"AR(1)","blocked",1.03259050074889,1.36645450064622,-0.333863999897323,0.11146517042744,0.333863999897323,0.013206958770752,154,66,154,5,NA,TRUE,""
148,20408816,"AR(1)","hblock",1.03277758826124,1.36645450064622,-0.333676912384976,0.111340281858771,0.333676912384976,0.0144610404968262,154,66,154,5,5,TRUE,""
148,20408816,"AR(1)","rolling_origin",1.08912456917622,1.36645450064622,-0.27732993147,0.0769118908891551,0.27732993147,0.013232946395874,154,66,77,5,NA,TRUE,""
149,20409816,"AR(1)","kfold",1.24953622294647,0.803700904527098,0.445835318419368,0.198769131150099,0.445835318419368,0.0169260501861572,154,66,154,5,NA,TRUE,""
149,20409816,"AR(1)","blocked",1.19172386219273,0.803700904527098,0.388022957665628,0.150561815675582,0.388022957665628,0.0166599750518799,154,66,154,5,NA,TRUE,""
149,20409816,"AR(1)","hblock",1.18560965870069,0.803700904527098,0.381908754173587,0.145854296514422,0.381908754173587,0.0164470672607422,154,66,154,5,5,TRUE,""
149,20409816,"AR(1)","rolling_origin",1.11723022743135,0.803700904527098,0.313529322904249,0.0983006363207966,0.313529322904249,0.0140669345855713,154,66,77,5,NA,TRUE,""
150,20410816,"AR(1)","kfold",0.959881687463484,0.899470661133169,0.0604110263303146,0.00364949210228196,0.0604110263303146,0.017751932144165,154,66,154,5,NA,TRUE,""
150,20410816,"AR(1)","blocked",0.946966293018077,0.899470661133169,0.0474956318849071,0.00225583504814661,0.0474956318849071,0.0277290344238281,154,66,154,5,NA,TRUE,""
150,20410816,"AR(1)","hblock",0.932709030826143,0.899470661133169,0.0332383696929732,0.00110478921984676,0.0332383696929732,0.0285770893096924,154,66,154,5,5,TRUE,""
150,20410816,"AR(1)","rolling_origin",0.966570225359083,0.899470661133169,0.0670995642259139,0.00450235151930754,0.0670995642259139,0.0139119625091553,154,66,77,5,NA,TRUE,""
151,20411816,"AR(1)","kfold",0.931137583815161,1.00966496473926,-0.0785273809241035,0.00616654955479925,0.0785273809241035,0.0150339603424072,154,66,154,5,NA,TRUE,""
151,20411816,"AR(1)","blocked",0.94733373093169,1.00966496473926,-0.0623312338075741,0.00388518270797447,0.0623312338075741,0.0211629867553711,154,66,154,5,NA,TRUE,""
151,20411816,"AR(1)","hblock",0.931562129116613,1.00966496473926,-0.0781028356226507,0.0061000529322988,0.0781028356226507,0.0272250175476074,154,66,154,5,5,TRUE,""
151,20411816,"AR(1)","rolling_origin",1.10009634960351,1.00966496473926,0.0904313848642477,0.00817783536846569,0.0904313848642477,0.0176479816436768,154,66,77,5,NA,TRUE,""
152,20412816,"AR(1)","kfold",1.04265419991969,1.34641559293635,-0.303761393016661,0.0922709838874225,0.303761393016661,0.0197911262512207,154,66,154,5,NA,TRUE,""
152,20412816,"AR(1)","blocked",1.16824943009899,1.34641559293635,-0.178166162837358,0.0317431815801881,0.178166162837358,0.0170719623565674,154,66,154,5,NA,TRUE,""
152,20412816,"AR(1)","hblock",1.12647341770782,1.34641559293635,-0.219942175228527,0.0483745604442562,0.219942175228527,0.0168538093566895,154,66,154,5,5,TRUE,""
152,20412816,"AR(1)","rolling_origin",1.4254632372396,1.34641559293635,0.07904764430325,0.00624853006989312,0.07904764430325,0.0142819881439209,154,66,77,5,NA,TRUE,""
153,20413816,"AR(1)","kfold",1.23813768680733,0.92923663258705,0.308901054220282,0.0954198612984018,0.308901054220282,0.0163650512695312,154,66,154,5,NA,TRUE,""
153,20413816,"AR(1)","blocked",1.22372662205709,0.92923663258705,0.294489989470044,0.0867243538980667,0.294489989470044,0.0302870273590088,154,66,154,5,NA,TRUE,""
153,20413816,"AR(1)","hblock",1.26461867771536,0.92923663258705,0.335382045128312,0.112481116194449,0.335382045128312,0.0314090251922607,154,66,154,5,5,TRUE,""
153,20413816,"AR(1)","rolling_origin",1.35265686981108,0.92923663258705,0.423420237224035,0.179284697290858,0.423420237224035,0.0206630229949951,154,66,77,5,NA,TRUE,""
154,20414816,"AR(1)","kfold",1.04552646968749,1.05325279422278,-0.0077263245352881,5.96960908245948e-05,0.0077263245352881,0.0286698341369629,154,66,154,5,NA,TRUE,""
154,20414816,"AR(1)","blocked",1.08388156588952,1.05325279422278,0.0306287716667364,0.000938121653813074,0.0306287716667364,0.0353450775146484,154,66,154,5,NA,TRUE,""
154,20414816,"AR(1)","hblock",1.07770045718228,1.05325279422278,0.024447662959503,0.000597688224181453,0.024447662959503,0.030987024307251,154,66,154,5,5,TRUE,""
154,20414816,"AR(1)","rolling_origin",1.10084138353541,1.05325279422278,0.0475885893126267,0.00226467383276584,0.0475885893126267,0.0186929702758789,154,66,77,5,NA,TRUE,""
155,20415816,"AR(1)","kfold",1.0949830665926,1.21322341726482,-0.118240350672218,0.013980780527089,0.118240350672218,0.0147171020507812,154,66,154,5,NA,TRUE,""
155,20415816,"AR(1)","blocked",1.15380266091394,1.21322341726482,-0.059420756350874,0.00353082628530993,0.059420756350874,0.0141170024871826,154,66,154,5,NA,TRUE,""
155,20415816,"AR(1)","hblock",1.2188678734781,1.21322341726482,0.00564445621328336,3.18598859436731e-05,0.00564445621328336,0.0162839889526367,154,66,154,5,5,TRUE,""
155,20415816,"AR(1)","rolling_origin",0.988465387609705,1.21322341726482,-0.22475802965511,0.0505161718944473,0.22475802965511,0.0162689685821533,154,66,77,5,NA,TRUE,""
156,20416816,"AR(1)","kfold",1.10000691959743,0.847104737519839,0.252902182077596,0.0639595136996097,0.252902182077596,0.0214319229125977,154,66,154,5,NA,TRUE,""
156,20416816,"AR(1)","blocked",1.12174497773419,0.847104737519839,0.274640240214349,0.0754272615449952,0.274640240214349,0.0140578746795654,154,66,154,5,NA,TRUE,""
156,20416816,"AR(1)","hblock",1.12024550442964,0.847104737519839,0.2731407669098,0.074605878548074,0.2731407669098,0.01419997215271,154,66,154,5,5,TRUE,""
156,20416816,"AR(1)","rolling_origin",1.34092431356746,0.847104737519839,0.493819576047618,0.243857773687849,0.493819576047618,0.0210368633270264,154,66,77,5,NA,TRUE,""
157,20417816,"AR(1)","kfold",1.1596716415309,0.963781067317168,0.195890574213728,0.038373117065784,0.195890574213728,0.0248510837554932,154,66,154,5,NA,TRUE,""
157,20417816,"AR(1)","blocked",1.10728658172679,0.963781067317168,0.143505514409627,0.0205938326659718,0.143505514409627,0.020460844039917,154,66,154,5,NA,TRUE,""
157,20417816,"AR(1)","hblock",1.11913781810252,0.963781067317168,0.155356750785349,0.0241357200145811,0.155356750785349,0.0137238502502441,154,66,154,5,5,TRUE,""
157,20417816,"AR(1)","rolling_origin",0.915459745537597,0.963781067317168,-0.0483213217795709,0.00233495013852484,0.0483213217795709,0.0158100128173828,154,66,77,5,NA,TRUE,""
158,20418816,"AR(1)","kfold",0.942828875755554,0.907855417321794,0.0349734584337598,0.00122314279481792,0.0349734584337598,0.0214309692382812,154,66,154,5,NA,TRUE,""
158,20418816,"AR(1)","blocked",0.987605364347371,0.907855417321794,0.0797499470255766,0.00636005405058227,0.0797499470255766,0.0198330879211426,154,66,154,5,NA,TRUE,""
158,20418816,"AR(1)","hblock",0.980664737467591,0.907855417321794,0.0728093201457971,0.00530119710009318,0.0728093201457971,0.0328469276428223,154,66,154,5,5,TRUE,""
158,20418816,"AR(1)","rolling_origin",0.978946718391904,0.907855417321794,0.0710913010701095,0.00505397308784096,0.0710913010701095,0.0309529304504395,154,66,77,5,NA,TRUE,""
159,20419816,"AR(1)","kfold",1.08996221559549,0.95314308905408,0.13681912654141,0.0187194733875545,0.13681912654141,0.0217690467834473,154,66,154,5,NA,TRUE,""
159,20419816,"AR(1)","blocked",1.09511599721639,0.95314308905408,0.141972908162314,0.0201563066520648,0.141972908162314,0.0246059894561768,154,66,154,5,NA,TRUE,""
159,20419816,"AR(1)","hblock",1.08205383773494,0.95314308905408,0.128910748680861,0.01661798112546,0.128910748680861,0.0215730667114258,154,66,154,5,5,TRUE,""
159,20419816,"AR(1)","rolling_origin",1.08055640572537,0.95314308905408,0.127413316671288,0.016234153265178,0.127413316671288,0.0254349708557129,154,66,77,5,NA,TRUE,""
160,20420816,"AR(1)","kfold",1.15989681784869,0.916073176975611,0.243823640873076,0.0594499678486029,0.243823640873076,0.0294311046600342,154,66,154,5,NA,TRUE,""
160,20420816,"AR(1)","blocked",1.19373113763879,0.916073176975611,0.277657960663182,0.0770939431196374,0.277657960663182,0.0325958728790283,154,66,154,5,NA,TRUE,""
160,20420816,"AR(1)","hblock",1.18520248857282,0.916073176975611,0.269129311597208,0.0724305863607871,0.269129311597208,0.033621072769165,154,66,154,5,5,TRUE,""
160,20420816,"AR(1)","rolling_origin",1.17123510946018,0.916073176975611,0.255161932484567,0.0651076117892588,0.255161932484567,0.0303919315338135,154,66,77,5,NA,TRUE,""
161,20421816,"AR(1)","kfold",1.12192582516543,0.864725425393723,0.257200399771711,0.0661520456427281,0.257200399771711,0.0149919986724854,154,66,154,5,NA,TRUE,""
161,20421816,"AR(1)","blocked",1.13182084911782,0.864725425393723,0.267095423724102,0.0713399653743576,0.267095423724102,0.0147700309753418,154,66,154,5,NA,TRUE,""
161,20421816,"AR(1)","hblock",1.15167522279389,0.864725425393723,0.286949797400164,0.0823401862279954,0.286949797400164,0.0143218040466309,154,66,154,5,5,TRUE,""
161,20421816,"AR(1)","rolling_origin",1.05585981201711,0.864725425393723,0.191134386623387,0.0365323537498983,0.191134386623387,0.0141170024871826,154,66,77,5,NA,TRUE,""
162,20422816,"AR(1)","kfold",1.05153147549974,0.864836785715651,0.186694689784089,0.0348549071935772,0.186694689784089,0.013355016708374,154,66,154,5,NA,TRUE,""
162,20422816,"AR(1)","blocked",1.07863940961289,0.864836785715651,0.213802623897234,0.0457115619853421,0.213802623897234,0.0195269584655762,154,66,154,5,NA,TRUE,""
162,20422816,"AR(1)","hblock",1.0930646197049,0.864836785715651,0.228227833989247,0.0520879442074234,0.228227833989247,0.0216710567474365,154,66,154,5,5,TRUE,""
162,20422816,"AR(1)","rolling_origin",0.965562488314152,0.864836785715651,0.100725702598501,0.0101456671639617,0.100725702598501,0.0198049545288086,154,66,77,5,NA,TRUE,""
163,20423816,"AR(1)","kfold",1.21884609162498,0.768008388435667,0.45083770318931,0.203254634617012,0.45083770318931,0.0224068164825439,154,66,154,5,NA,TRUE,""
163,20423816,"AR(1)","blocked",1.15740535602065,0.768008388435667,0.389396967584986,0.151629998364382,0.389396967584986,0.0132129192352295,154,66,154,5,NA,TRUE,""
163,20423816,"AR(1)","hblock",1.17365135492414,0.768008388435667,0.405642966488468,0.164546216261565,0.405642966488468,0.0133059024810791,154,66,154,5,5,TRUE,""
163,20423816,"AR(1)","rolling_origin",1.21667725694663,0.768008388435667,0.448668868510964,0.201303753570909,0.448668868510964,0.0125868320465088,154,66,77,5,NA,TRUE,""
164,20424816,"AR(1)","kfold",1.13429330998513,0.962710616090431,0.171582693894696,0.0294406208441609,0.171582693894696,0.0274360179901123,154,66,154,5,NA,TRUE,""
164,20424816,"AR(1)","blocked",1.15453710055132,0.962710616090431,0.191826484460886,0.0367974001406227,0.191826484460886,0.0302159786224365,154,66,154,5,NA,TRUE,""
164,20424816,"AR(1)","hblock",1.1400284124535,0.962710616090431,0.177317796363068,0.0314416009070543,0.177317796363068,0.0305070877075195,154,66,154,5,5,TRUE,""
164,20424816,"AR(1)","rolling_origin",1.23001642551722,0.962710616090431,0.267305809426792,0.0714523957533122,0.267305809426792,0.0258359909057617,154,66,77,5,NA,TRUE,""
165,20425816,"AR(1)","kfold",0.862292794275357,1.33189394335222,-0.469601149076865,0.220525239214312,0.469601149076865,0.0228009223937988,154,66,154,5,NA,TRUE,""
165,20425816,"AR(1)","blocked",0.882222877507885,1.33189394335222,-0.449671065844336,0.202204067457582,0.449671065844336,0.0184731483459473,154,66,154,5,NA,TRUE,""
165,20425816,"AR(1)","hblock",0.876160954356235,1.33189394335222,-0.455732988995987,0.207692557259217,0.455732988995987,0.0200769901275635,154,66,154,5,5,TRUE,""
165,20425816,"AR(1)","rolling_origin",0.734862030463767,1.33189394335222,-0.597031912888455,0.356447105007248,0.597031912888455,0.0283248424530029,154,66,77,5,NA,TRUE,""
