"sim_id","dgp","cv_method","selected_model","cv_error","test_error","bias"
95,"AR(1)","rolling_origin","LM-lag5",0.793756923493219,0.911093183016403,-0.117336259523184
96,"AR(1)","kfold","LM-lag1",1.03006594098985,1.06249829324529,-0.0324323522554357
96,"AR(1)","rolling_origin","LM-lag1",0.737140949142409,1.06249829324529,-0.325357344102881
97,"AR(1)","kfold","LM-lag1",1.02748049380759,1.07613895838023,-0.0486584645726356
97,"AR(1)","rolling_origin","LM-lag1",0.96489091138439,1.07613895838023,-0.111248046995837
98,"AR(1)","kfold","LM-lag1",0.980263499262951,1.05581101650733,-0.0755475172443822
98,"AR(1)","rolling_origin","LM-lag1",0.82286428631581,1.05581101650733,-0.232946730191523
99,"AR(1)","kfold","LM-lag1",0.986665566109299,1.12982323271028,-0.143157666600976
99,"AR(1)","rolling_origin","LM-lag5",0.657425135254844,1.157006252274,-0.499581117019161
100,"AR(1)","kfold","LM-lag1",0.905068189230158,1.05299656676027,-0.147928377530111
100,"AR(1)","rolling_origin","LM-lag1",0.969337253553649,1.05299656676027,-0.0836593132066201
101,"AR(1)","kfold","LM-lag1",0.998818497597953,0.855715287616076,0.143103209981877
101,"AR(1)","rolling_origin","LM-lag1",1.34229402363215,0.855715287616076,0.486578736016075
102,"AR(1)","kfold","LM-lag1",1.04902539761423,0.966091037583915,0.0829343600303173
102,"AR(1)","rolling_origin","LM-lag1",0.950503981140268,0.966091037583915,-0.015587056443647
103,"AR(1)","kfold","LM-lag1",0.942474654523471,0.972566833115653,-0.0300921785921821
103,"AR(1)","rolling_origin","LM-lag5",0.862377276788566,0.963997499399168,-0.101620222610602
104,"AR(1)","kfold","LM-lag1",0.947631064610088,0.88548085932213,0.0621502052879577
104,"AR(1)","rolling_origin","LM-lag1",0.940504266016643,0.88548085932213,0.0550234066945126
105,"AR(1)","kfold","LM-lag1",0.888689144106365,0.91428210457911,-0.0255929604727445
105,"AR(1)","rolling_origin","LM-lag1",0.787105051133568,0.91428210457911,-0.127177053445542
106,"AR(1)","kfold","LM-lag1",0.998570300971028,0.813171293145118,0.185399007825909
106,"AR(1)","rolling_origin","LM-lag1",1.35763032233581,0.813171293145118,0.544459029190688
107,"AR(1)","kfold","LM-lag5",1.08969084659887,0.98731405329985,0.102376793299021
107,"AR(1)","rolling_origin","LM-lag1",1.02967109546588,0.996220774675242,0.0334503207906365
108,"AR(1)","kfold","LM-lag1",0.957395126329619,0.927052438569459,0.0303426877601599
108,"AR(1)","rolling_origin","LM-lag1",0.420653923405279,0.927052438569459,-0.50639851516418
109,"AR(1)","kfold","LM-lag5",1.12352349400414,1.10288202285955,0.020641471144587
109,"AR(1)","rolling_origin","LM-lag5",0.971237807540015,1.10288202285955,-0.131644215319535
110,"AR(1)","kfold","LM-lag1",0.947864372312669,0.952114081196032,-0.00424970888336274
110,"AR(1)","rolling_origin","LM-lag5",0.740139113606425,0.953645441691629,-0.213506328085204
111,"AR(1)","kfold","LM-lag1",1.09710378732699,0.849063158884699,0.248040628442294
111,"AR(1)","rolling_origin","LM-lag5",0.555566386147315,0.846092084830177,-0.290525698682862
112,"AR(1)","kfold","LM-lag5",0.898035582592325,0.987450152217424,-0.0894145696250994
112,"AR(1)","rolling_origin","LM-lag5",1.05294595099111,0.987450152217424,0.0654957987736866
113,"AR(1)","kfold","LM-lag1",1.01282542170297,0.975604061725878,0.0372213599770881
113,"AR(1)","rolling_origin","LM-lag1",0.931280007810798,0.975604061725878,-0.0443240539150801
114,"AR(1)","kfold","LM-lag1",1.02870820334699,0.787679599070265,0.241028604276721
114,"AR(1)","rolling_origin","LM-lag5",0.757183043577647,0.78004722128671,-0.0228641777090622
115,"AR(1)","kfold","LM-lag1",1.02278397317667,0.923537668265935,0.0992463049107313
115,"AR(1)","rolling_origin","LM-lag1",0.943408861748317,0.923537668265935,0.0198711934823818
116,"AR(1)","kfold","LM-lag1",1.01448029449247,1.05122957355528,-0.036749279062813
116,"AR(1)","rolling_origin","LM-lag1",1.33247169281932,1.05122957355528,0.281242119264037
117,"AR(1)","kfold","LM-lag1",0.937376710773063,1.06761096367563,-0.130234252902572
117,"AR(1)","rolling_origin","LM-lag1",0.692205440059392,1.06761096367563,-0.375405523616243
